sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S72126102;Ladies' Sunglasses Serengeti SS537005 ROLLA;https://www.bigbuy.eu/6102537/ladies-sunglasses-serengeti-ss537005-rolla_1183408.jpg;-;22;1;0;5;22;1;-;102.3;0.00%;-;116.25;0.00%;Sunglasses
S72126079;Ladies' Sunglasses Serengeti SS573002;https://www.bigbuy.eu/6102542/ladies-sunglasses-serengeti-ss573002_1183409.jpg;-;4;1;0;5;4;1;-;98.19;0.00%;-;111.58;0.00%;Sunglasses
S72126068;Ladies' Sunglasses Ted Baker TB1717 54188;https://www.bigbuy.eu/6741255/ladies-sunglasses-ted-baker-tb1717-54188_1180727.jpg;-;3;1;0;5;3;1;-;49.22;0.00%;-;60.02;0.00%;Sunglasses
S72125962;Ladies' Sunglasses Nike NIKE TEMPER FLAIR IF1055X;https://www.bigbuy.eu/6067792/ladies-sunglasses-nike-nike-temper-flair-if1055x_1177744.jpg;-;1;1;0;5;1;1;-;74.78;0.00%;-;84.98;0.00%;Sunglasses
S05143289;Ladies' Sunglasses Emilio Pucci EP0228;https://www.bigbuy.eu/6063924/ladies-sunglasses-emilio-pucci-ep0228_1177162.jpg;-;1;1;0;5;1;1;-;127.03;0.00%;-;141.14;0.00%;Sunglasses
S05143288;Ladies' Sunglasses Emilio Pucci EP0228;https://www.bigbuy.eu/6063925/ladies-sunglasses-emilio-pucci-ep0228_1177164.jpg;-;1;1;0;5;1;1;-;127.03;0.00%;-;141.14;0.00%;Sunglasses
S05142531;Ladies' Sunglasses Guess GU00159;https://www.bigbuy.eu/6063921/ladies-sunglasses-guess-gu00159_1177160.jpg;-;1;1;0;5;1;1;-;53.74;0.00%;-;60.38;0.00%;Sunglasses
S72126058;Ladies' Sunglasses Guess GU00131 6081Z;https://www.bigbuy.eu/6051073/ladies-sunglasses-guess-gu00131-6081z_1175104.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72126057;Ladies' Sunglasses Guess GU00131 6072U;https://www.bigbuy.eu/6051066/ladies-sunglasses-guess-gu00131-6072u_1175103.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72126056;Ladies' Sunglasses Guess GU00130 6172U;https://www.bigbuy.eu/6051060/ladies-sunglasses-guess-gu00130-6172u_1175102.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72126059;Ladies' Sunglasses Guess GU7840 5789W;https://www.bigbuy.eu/6051059/ladies-sunglasses-guess-gu7840-5789w_1175101.jpg;-;8;1;0;5;8;1;-;51.02;0.00%;-;62.22;0.00%;Sunglasses
S0591791;Ladies' Sunglasses Shine Inline Guess F Brown Light brown Ø 53 mm;https://www.bigbuy.eu/6049952/ladies-sunglasses-shine-inline-guess-f-brown-light-brown-oe-53-mm_1174976.jpg;-;1;1;0;5;1;1;-;42.26;0.00%;-;47.48;0.00%;Sunglasses
S72125903;Ladies' Sunglasses Guess GU7884;https://www.bigbuy.eu/6011023/ladies-sunglasses-guess-gu7884_1169301.jpg;-;1;1;0;5;1;1;-;101.96;0.00%;-;115.86;0.00%;Sunglasses
S72125657;Ladies' Sunglasses Serengeti SS577004 JOAN;https://www.bigbuy.eu/5997378/ladies-sunglasses-serengeti-ss577004-joan_1167244.jpg;-;2;1;0;5;2;1;-;153.5;0.00%;-;170.56;0.00%;Sunglasses
S72125665;Ladies' Sunglasses Dolce & Gabbana DG 4475;https://www.bigbuy.eu/6268802/ladies-sunglasses-dolce-gabbana-dg-4475_1158395.jpg;-;3;1;0;5;3;1;-;189.88;0.00%;-;208.66;0.00%;Sunglasses
S05125039;Ladies' Sunglasses Guess GU00100 Silver Ø 55 mm;https://www.bigbuy.eu/6553678/ladies-sunglasses-guess-gu00100-silver-oe-55-mm_1155136.jpg;-;1;1;0;5;1;1;-;48.78;0.00%;-;54.81;0.00%;Sunglasses
S05123401;Ladies' Sunglasses Guess GU00097 Habana Ø 53 mm;https://www.bigbuy.eu/6552440/ladies-sunglasses-guess-gu00097-habana-oe-53-mm_1155134.jpg;-;1;1;0;5;1;1;-;42.81;0.00%;-;48.1;0.00%;Sunglasses
S05142547;Ladies' Sunglasses Guess GU00163;https://www.bigbuy.eu/5849756/ladies-sunglasses-guess-gu00163_1145204.jpg;-;2;1;0;5;2;1;-;70.74;0.00%;-;78.6;0.00%;Sunglasses
S72125266;Ladies' Sunglasses Ted Baker TB1731 54001;https://www.bigbuy.eu/6741291/ladies-sunglasses-ted-baker-tb1731-54001_1143534.jpg;-;1;1;0;5;1;1;-;49.22;0.00%;-;60.02;0.00%;Sunglasses
S72125260;Ladies' Sunglasses MAX&Co MO0061 5701A;https://www.bigbuy.eu/5839051/ladies-sunglasses-max-co-mo0061-5701a_1143518.jpg;-;5;1;0;5;5;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72125241;Ladies' Sunglasses Police MOONBEAM 1 SPLA94;https://www.bigbuy.eu/5839106/ladies-sunglasses-police-moonbeam-1-spla94_1143536.jpg;-;1;1;0;5;1;1;-;139.87;0.00%;-;155.41;0.00%;Sunglasses
S05128971;Ladies' Sunglasses Guess GU7845 ø 57 mm;https://www.bigbuy.eu/5834567/ladies-sunglasses-guess-gu7845-oe-57-mm_1142945.jpg;-;1;1;0;5;1;1;-;42.81;0.00%;-;48.1;0.00%;Sunglasses
S72125203;Ladies' Sunglasses Guess GU00105 5657P;https://www.bigbuy.eu/5827551/ladies-sunglasses-guess-gu00105-5657p_1141866.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72125211;Ladies' Sunglasses Guess GU7891 5372T;https://www.bigbuy.eu/5827634/ladies-sunglasses-guess-gu7891-5372t_1141879.jpg;-;16;1;0;5;16;1;-;53.79;0.00%;-;65.6;0.00%;Sunglasses
S72125181;Ladies' Sunglasses Funky Buddha FBS2052 53004;https://www.bigbuy.eu/5822789/ladies-sunglasses-funky-buddha-fbs2052-53004_1140938.jpg;-;3;1;0;5;3;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72125179;Ladies' Sunglasses Funky Buddha FBS2046 51003;https://www.bigbuy.eu/5822786/ladies-sunglasses-funky-buddha-fbs2046-51003_1140937.jpg;-;9;1;0;5;9;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72125178;Ladies' Sunglasses Funky Buddha FBS2046 51001;https://www.bigbuy.eu/5822771/ladies-sunglasses-funky-buddha-fbs2046-51001_1140931.jpg;-;4;1;0;5;4;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72125175;Ladies' Sunglasses Funky Buddha FBS2038 51004;https://www.bigbuy.eu/5822775/ladies-sunglasses-funky-buddha-fbs2038-51004_1140933.jpg;-;6;1;0;5;6;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72125163;Ladies' Sunglasses Funky Buddha FBS2023 52002;https://www.bigbuy.eu/5822783/ladies-sunglasses-funky-buddha-fbs2023-52002_1140935.jpg;-;10;1;0;5;10;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72125160;Ladies' Sunglasses Max Mara MM0060 6448F;https://www.bigbuy.eu/5822773/ladies-sunglasses-max-mara-mm0060-6448f_1140932.jpg;-;13;1;0;5;13;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125158;Ladies' Sunglasses Max Mara MM0054 6128F;https://www.bigbuy.eu/5822780/ladies-sunglasses-max-mara-mm0054-6128f_1140934.jpg;-;13;1;0;5;13;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125159;Ladies' Sunglasses Max Mara MM0044 5653E;https://www.bigbuy.eu/5822764/ladies-sunglasses-max-mara-mm0044-5653e_1140929.jpg;-;17;1;0;5;17;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125157;Ladies' Sunglasses Max Mara MM0061 6028W;https://www.bigbuy.eu/5822756/ladies-sunglasses-max-mara-mm0061-6028w_1140926.jpg;-;19;1;0;5;19;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125156;Ladies' Sunglasses Max Mara MM0061 6028F;https://www.bigbuy.eu/5822749/ladies-sunglasses-max-mara-mm0061-6028f_1140925.jpg;-;48;1;0;5;48;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125155;Ladies' Sunglasses Max Mara MM0006 6408A;https://www.bigbuy.eu/5822768/ladies-sunglasses-max-mara-mm0006-6408a_1140930.jpg;-;11;1;0;5;11;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125149;Ladies' Sunglasses Max Mara MM0062-H 5950F;https://www.bigbuy.eu/5822744/ladies-sunglasses-max-mara-mm0062-h-5950f_1140922.jpg;-;20;1;0;5;20;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125148;Ladies' Sunglasses Max Mara MM0083 5701A;https://www.bigbuy.eu/7349509/ladies-sunglasses-max-mara-mm0083-5701a_1140918.jpg;-;1;1;0;5;1;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125147;Ladies' Sunglasses Max Mara MM0054 6132P;https://www.bigbuy.eu/5822735/ladies-sunglasses-max-mara-mm0054-6132p_1140919.jpg;-;5;1;0;5;5;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125146;Ladies' Sunglasses Max Mara MM0062-H 5916W;https://www.bigbuy.eu/5822741/ladies-sunglasses-max-mara-mm0062-h-5916w_1140921.jpg;-;5;1;0;5;5;1;-;65.71;0.00%;-;77.31;0.00%;Sunglasses
S72125125;Ladies' Sunglasses Tods TO0357 5801B;https://www.bigbuy.eu/5822692/ladies-sunglasses-tods-to0357-5801b_1140905.jpg;-;1;1;0;5;1;1;-;77.1;0.00%;-;87.61;0.00%;Sunglasses
S72125123;Ladies' Sunglasses Tods TO0348 5298V;https://www.bigbuy.eu/6448523/ladies-sunglasses-tods-to0348-5298v_1140904.jpg;-;3;1;0;5;3;1;-;77.1;0.00%;-;87.61;0.00%;Sunglasses
S72125119;Ladies' Sunglasses Tods TO0331 6553P;https://www.bigbuy.eu/6355978/ladies-sunglasses-tods-to0331-6553p_1140899.jpg;-;1;1;0;5;1;1;-;74.9;0.00%;-;85.11;0.00%;Sunglasses
S72124993;Ladies' Sunglasses Guess GU00210;https://www.bigbuy.eu/5822659/ladies-sunglasses-guess-gu00210_1140893.jpg;-;2;1;0;5;2;1;-;98.94;0.00%;-;112.43;0.00%;Sunglasses
S72124887;Ladies' Sunglasses Emilio Pucci EP0139 0016X;https://www.bigbuy.eu/5817080/ladies-sunglasses-emilio-pucci-ep0139-0016x_1139990.jpg;-;4;1;0;5;4;1;-;54.04;0.00%;-;65.9;0.00%;Sunglasses
S72124885;Ladies' Sunglasses Emilio Pucci EP0139 0016C;https://www.bigbuy.eu/5817052/ladies-sunglasses-emilio-pucci-ep0139-0016c_1139980.jpg;-;3;1;0;5;3;1;-;54.04;0.00%;-;65.9;0.00%;Sunglasses
S72124545;Ladies' Sunglasses PHILIPP PLEIN SPP097S SHINY SHINY HAVANA;https://www.bigbuy.eu/5809639/ladies-sunglasses-philipp-plein-spp097s-shiny-shiny-havana_1138671.jpg;-;1;1;0;5;1;1;-;123.12;0.00%;-;136.8;0.00%;Sunglasses
S72124509;Ladies' Sunglasses Champion CUW5262 145C01;https://www.bigbuy.eu/5809652/ladies-sunglasses-champion-cuw5262-145c01_1138674.jpg;-;50;1;0;5;50;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124508;Ladies' Sunglasses Champion CUW5238 62C06;https://www.bigbuy.eu/5809574/ladies-sunglasses-champion-cuw5238-62c06_1138646.jpg;-;44;1;0;5;44;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124506;Ladies' Sunglasses Champion CUW5228 54C03;https://www.bigbuy.eu/5809640/ladies-sunglasses-champion-cuw5228-54c03_1138672.jpg;-;50;1;0;5;50;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124505;Ladies' Sunglasses Champion CUW5228 54C01;https://www.bigbuy.eu/5809662/ladies-sunglasses-champion-cuw5228-54c01_1138680.jpg;-;45;1;0;5;45;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124504;Ladies' Sunglasses Champion CUW5207 64C05;https://www.bigbuy.eu/5809599/ladies-sunglasses-champion-cuw5207-64c05_1138657.jpg;-;50;1;0;5;50;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124502;Ladies' Sunglasses Champion CUW5207 64C02;https://www.bigbuy.eu/5809582/ladies-sunglasses-champion-cuw5207-64c02_1138650.jpg;-;46;1;0;5;46;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72124889;Ladies' Sunglasses Emilio Pucci EP0198 5756E;https://www.bigbuy.eu/5807534/ladies-sunglasses-emilio-pucci-ep0198-5756e_1138208.jpg;-;2;1;0;5;2;1;-;63.91;0.00%;-;75.19;0.00%;Sunglasses
S72124732;Ladies' Sunglasses Guess by Marciano GM0832 5956B;https://www.bigbuy.eu/5786294/ladies-sunglasses-guess-by-marciano-gm0832-5956b_1134776.jpg;-;50;1;0;5;50;1;-;60.82;0.00%;-;71.55;0.00%;Sunglasses
S72124731;Ladies' Sunglasses Guess by Marciano GM00002 5601B;https://www.bigbuy.eu/6251451/ladies-sunglasses-guess-by-marciano-gm00002-5601b_1134753.jpg;-;46;1;0;5;46;1;-;60.82;0.00%;-;71.55;0.00%;Sunglasses
S72124525;Ladies' Sunglasses Guess by Marciano GM0824 ROSE GOLD;https://www.bigbuy.eu/5760711/ladies-sunglasses-guess-by-marciano-gm0824-rose-gold_1130244.jpg;-;1;1;0;5;1;1;-;54.25;0.00%;-;63.82;0.00%;Sunglasses
S72124524;Ladies' Sunglasses Guess by Marciano GM0824 GOLD;https://www.bigbuy.eu/5760727/ladies-sunglasses-guess-by-marciano-gm0824-gold_1130249.jpg;-;1;1;0;5;1;1;-;54.25;0.00%;-;63.82;0.00%;Sunglasses
S72124492;Ladies' Sunglasses Pepe Jeans PJ7400 52411;https://www.bigbuy.eu/5760697/ladies-sunglasses-pepe-jeans-pj7400-52411_1130239.jpg;-;2;1;0;5;2;1;-;37.97;0.00%;-;47.46;0.00%;Sunglasses
S72124471;Ladies' Sunglasses Tommy Hilfiger TH 2224_S 528079O;https://www.bigbuy.eu/5760715/ladies-sunglasses-tommy-hilfiger-th-2224-s-528079o_1130245.jpg;-;1;1;0;5;1;1;-;86.31;0.00%;-;98.08;0.00%;Sunglasses
S72124414;Ladies' Sunglasses Gant GA00007 5596N;https://www.bigbuy.eu/5760688/ladies-sunglasses-gant-ga00007-5596n_1130236.jpg;-;33;1;0;5;33;1;-;47.21;0.00%;-;57.57;0.00%;Sunglasses
S72124282;Ladies' Sunglasses Guess GU7738 DARK HAVANA;https://www.bigbuy.eu/5760635/ladies-sunglasses-guess-gu7738-dark-havana_1130225.jpg;-;1;1;0;5;1;1;-;53.95;0.00%;-;65.79;0.00%;Sunglasses
S72124277;Ladies' Sunglasses Guess GU7875 SHINY LIGHT NICKELTIN;https://www.bigbuy.eu/5760626/ladies-sunglasses-guess-gu7875-shiny-light-nickeltin_1130224.jpg;-;2;1;0;5;2;1;-;53.95;0.00%;-;65.79;0.00%;Sunglasses
S72124215;Ladies' Sunglasses Funky Buddha FBS2046 51004;https://www.bigbuy.eu/5760612/ladies-sunglasses-funky-buddha-fbs2046-51004_1130219.jpg;-;2;1;0;5;2;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72124435;Ladies' Sunglasses MAX&Co MO0105 5432C;https://www.bigbuy.eu/5759906/ladies-sunglasses-max-co-mo0105-5432c_1130039.jpg;-;34;1;0;5;34;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72124292;Ladies' Sunglasses Guess GU7902 5374S;https://www.bigbuy.eu/5759938/ladies-sunglasses-guess-gu7902-5374s_1130045.jpg;-;4;1;0;5;4;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72124303;Ladies' Sunglasses Guess GU7847 6033F;https://www.bigbuy.eu/7101320/ladies-sunglasses-guess-gu7847-6033f_1130024.jpg;-;50;1;0;5;50;1;-;52.41;0.00%;-;63.91;0.00%;Sunglasses
S72121163;Ladies' Sunglasses Guess GU7862 5653V;https://www.bigbuy.eu/5758097/ladies-sunglasses-guess-gu7862-5653v_1129845.jpg;-;5;1;0;5;5;1;-;49.66;0.00%;-;60.56;0.00%;Sunglasses
S05123407;Ladies' Sunglasses Guess GU00098 Habana Ø 55 mm;https://www.bigbuy.eu/5726443/ladies-sunglasses-guess-gu00098-habana-oe-55-mm_1125584.jpg;-;1;1;0;5;1;1;-;42.31;0.00%;-;47.54;0.00%;Sunglasses
S05123326;Ladies' Sunglasses Guess GU00106 Black ø 59 mm;https://www.bigbuy.eu/5726460/ladies-sunglasses-guess-gu00106-black-oe-59-mm_1125587.jpg;-;1;1;0;5;1;1;-;57.41;0.00%;-;63.79;0.00%;Sunglasses
S0591794;Ladies' Sunglasses Guess Guess U Golden ø 56 mm;https://www.bigbuy.eu/5675332/ladies-sunglasses-guess-guess-u-golden-oe-56-mm_1121421.jpg;-;2;1;0;5;2;1;-;42.26;0.00%;-;47.48;0.00%;Sunglasses
S05143562;Ladies' Sunglasses Kway KW0013 Lilac ø 57 mm;https://www.bigbuy.eu/5670254/ladies-sunglasses-kway-kw0013-lilac-oe-57-mm_1120376.jpg;-;1;1;0;5;1;1;-;37.74;0.00%;-;42.89;0.00%;Sunglasses
S05143560;Ladies' Sunglasses Kway KW0013 ø 57 mm White;https://www.bigbuy.eu/5670283/ladies-sunglasses-kway-kw0013-oe-57-mm-white_1120399.jpg;-;1;1;0;5;1;1;-;37.74;0.00%;-;42.89;0.00%;Sunglasses
S05143559;Ladies' Sunglasses Kway KW0013 ø 57 mm;https://www.bigbuy.eu/5670284/ladies-sunglasses-kway-kw0013-oe-57-mm_1120400.jpg;-;1;1;0;5;1;1;-;37.74;0.00%;-;42.89;0.00%;Sunglasses
S05143104;Ladies' Sunglasses Jimmy Choo LILI/S Brown;https://www.bigbuy.eu/5670114/ladies-sunglasses-jimmy-choo-lili-s-brown_1120291.jpg;-;1;1;0;5;1;1;-;64.53;0.00%;-;71.7;0.00%;Sunglasses
S05142494;Ladies' Sunglasses Marcolin OR0012;https://www.bigbuy.eu/5669937/ladies-sunglasses-marcolin-or0012_1120178.jpg;-;3;1;0;5;3;1;-;15.39;0.00%;-;17.49;0.00%;Sunglasses
S72123993;Ladies' Sunglasses Kate Spade ELLISON_F_S;https://www.bigbuy.eu/5665492/ladies-sunglasses-kate-spade-ellison-f-s_1119151.jpg;-;1;1;0;5;1;1;-;133.92;0.00%;-;148.8;0.00%;Sunglasses
S72123987;Ladies' Sunglasses Polaroid PLD 6229_CS;https://www.bigbuy.eu/7193290/ladies-sunglasses-polaroid-pld-6229-cs_1119144.jpg;-;1;1;0;5;1;1;-;86.1;0.00%;-;97.84;0.00%;Sunglasses
S72118020;Ladies' Sunglasses Etro ETRO 0006;https://www.bigbuy.eu/5665388/ladies-sunglasses-etro-etro-0006_1119099.jpg;-;1;1;0;5;1;1;-;122.03;0.00%;-;135.59;0.00%;Sunglasses
S72112954;Ladies' Sunglasses Jimmy Choo JC 3019B;https://www.bigbuy.eu/5665111/ladies-sunglasses-jimmy-choo-jc-3019b_1119011.jpg;-;1;1;0;5;1;1;-;158.13;0.00%;-;175.7;0.00%;Sunglasses
S72123711;Ladies' Sunglasses Polaroid PLD 6234_S_X;https://www.bigbuy.eu/5652782/ladies-sunglasses-polaroid-pld-6234-s-x_1116816.jpg;-;1;1;0;5;1;1;-;60.72;0.00%;-;71.44;0.00%;Sunglasses
S72123715;Ladies' Sunglasses Polaroid PLD 4181_S;https://www.bigbuy.eu/5652780/ladies-sunglasses-polaroid-pld-4181-s_1116815.jpg;-;1;1;0;5;1;1;-;54.54;0.00%;-;64.16;0.00%;Sunglasses
S72123710;Ladies' Sunglasses Polaroid PLD 6234_S_X;https://www.bigbuy.eu/5652773/ladies-sunglasses-polaroid-pld-6234-s-x_1116812.jpg;-;1;1;0;5;1;1;-;60.72;0.00%;-;71.44;0.00%;Sunglasses
S72123702;Ladies' Sunglasses Guess GU00161;https://www.bigbuy.eu/5644283/ladies-sunglasses-guess-gu00161_1116006.jpg;-;1;1;0;5;1;1;-;117.59;0.00%;-;130.66;0.00%;Sunglasses
S72123494;Ladies' Sunglasses Funky Buddha FBS2041 48002;https://www.bigbuy.eu/5632600/ladies-sunglasses-funky-buddha-fbs2041-48002_1114000.jpg;-;40;1;0;5;40;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123491;Ladies' Sunglasses Funky Buddha FBS2040 53001;https://www.bigbuy.eu/5632606/ladies-sunglasses-funky-buddha-fbs2040-53001_1114002.jpg;-;15;1;0;5;15;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123473;Ladies' Sunglasses Funky Buddha FBS2024 57001;https://www.bigbuy.eu/5632584/ladies-sunglasses-funky-buddha-fbs2024-57001_1113991.jpg;-;50;1;0;5;50;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123471;Ladies' Sunglasses Funky Buddha FBS2023 52003;https://www.bigbuy.eu/5632615/ladies-sunglasses-funky-buddha-fbs2023-52003_1114005.jpg;-;14;1;0;5;14;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123470;Ladies' Sunglasses Funky Buddha FBS2011 55004;https://www.bigbuy.eu/5632551/ladies-sunglasses-funky-buddha-fbs2011-55004_1113972.jpg;-;25;1;0;5;25;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123467;Ladies' Sunglasses Funky Buddha FBS2011 55001;https://www.bigbuy.eu/5632547/ladies-sunglasses-funky-buddha-fbs2011-55001_1113971.jpg;-;2;1;0;5;2;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123469;Ladies' Sunglasses Funky Buddha FBS2011 55003;https://www.bigbuy.eu/5632546/ladies-sunglasses-funky-buddha-fbs2011-55003_1113970.jpg;-;15;1;0;5;15;1;-;38.81;0.00%;-;48.51;0.00%;Sunglasses
S72123441;Ladies' Sunglasses O'Neill ONS-9010 58104P;https://www.bigbuy.eu/5632544/ladies-sunglasses-o-neill-ons-9010-58104p_1113968.jpg;-;50;1;0;5;50;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72123440;Ladies' Sunglasses O'Neill ONS-9012 53104P;https://www.bigbuy.eu/5632603/ladies-sunglasses-o-neill-ons-9012-53104p_1114001.jpg;-;50;1;0;5;50;1;-;39.74;0.00%;-;48.46;0.00%;Sunglasses
S72121423;Ladies' Sunglasses Esprit ET39289 56547;https://www.bigbuy.eu/5631143/ladies-sunglasses-esprit-et39289-56547_1113513.jpg;-;50;1;0;5;50;1;-;33.01;0.00%;-;41.26;0.00%;Sunglasses
S72121422;Ladies' Sunglasses Esprit ET39289 56534;https://www.bigbuy.eu/5631181/ladies-sunglasses-esprit-et39289-56534_1113526.jpg;-;50;1;0;5;50;1;-;33.01;0.00%;-;41.26;0.00%;Sunglasses
S72121421;Ladies' Sunglasses Esprit ET39289 56505;https://www.bigbuy.eu/5631145/ladies-sunglasses-esprit-et39289-56505_1113515.jpg;-;50;1;0;5;50;1;-;33.01;0.00%;-;41.26;0.00%;Sunglasses
S72121417;Ladies' Sunglasses Esprit ET39287 53547;https://www.bigbuy.eu/5631142/ladies-sunglasses-esprit-et39287-53547_1113512.jpg;-;50;1;0;5;50;1;-;33.01;0.00%;-;41.26;0.00%;Sunglasses
S72121416;Ladies' Sunglasses Esprit ET39287 53531;https://www.bigbuy.eu/5631144/ladies-sunglasses-esprit-et39287-53531_1113514.jpg;-;50;1;0;5;50;1;-;33.01;0.00%;-;41.26;0.00%;Sunglasses
S72121413;Ladies' Sunglasses Esprit ET39270 51565;https://www.bigbuy.eu/5631187/ladies-sunglasses-esprit-et39270-51565_1113528.jpg;-;50;1;0;5;50;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121410;Ladies' Sunglasses Esprit ET39267 50547;https://www.bigbuy.eu/5631182/ladies-sunglasses-esprit-et39267-50547_1113527.jpg;-;49;1;0;5;49;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121411;Ladies' Sunglasses Esprit ET39267 50555;https://www.bigbuy.eu/5631167/ladies-sunglasses-esprit-et39267-50555_1113521.jpg;-;50;1;0;5;50;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121408;Ladies' Sunglasses Esprit ET39266 57536;https://www.bigbuy.eu/5631176/ladies-sunglasses-esprit-et39266-57536_1113525.jpg;-;50;1;0;5;50;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121409;Ladies' Sunglasses Esprit ET39267 50534;https://www.bigbuy.eu/5631155/ladies-sunglasses-esprit-et39267-50534_1113517.jpg;-;50;1;0;5;50;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121407;Ladies' Sunglasses Esprit ET39263 53547;https://www.bigbuy.eu/5631169/ladies-sunglasses-esprit-et39263-53547_1113522.jpg;-;50;1;0;5;50;1;-;29.76;0.00%;-;37.2;0.00%;Sunglasses
S72121405;Ladies' Sunglasses Esprit ET39259 56515;https://www.bigbuy.eu/5631219/ladies-sunglasses-esprit-et39259-56515_1113538.jpg;-;50;1;0;5;50;1;-;31.22;0.00%;-;39.03;0.00%;Sunglasses
S72121403;Ladies' Sunglasses Esprit ET39257 50515;https://www.bigbuy.eu/5631133/ladies-sunglasses-esprit-et39257-50515_1113509.jpg;-;50;1;0;5;50;1;-;31.22;0.00%;-;39.03;0.00%;Sunglasses
S72121397;Ladies' Sunglasses Esprit ET39206 53565;https://www.bigbuy.eu/5631127/ladies-sunglasses-esprit-et39206-53565_1113507.jpg;-;47;1;0;5;47;1;-;31.22;0.00%;-;39.03;0.00%;Sunglasses
S72121390;Ladies' Sunglasses Esprit ET39181 53515;https://www.bigbuy.eu/5631104/ladies-sunglasses-esprit-et39181-53515_1113499.jpg;-;49;1;0;5;49;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121387;Ladies' Sunglasses Esprit ET39157 55543;https://www.bigbuy.eu/5631115/ladies-sunglasses-esprit-et39157-55543_1113502.jpg;-;24;1;0;5;24;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121386;Ladies' Sunglasses Esprit ET39157 55538;https://www.bigbuy.eu/5631118/ladies-sunglasses-esprit-et39157-55538_1113504.jpg;-;4;1;0;5;4;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121383;Ladies' Sunglasses Esprit ET39150 57535;https://www.bigbuy.eu/5631075/ladies-sunglasses-esprit-et39150-57535_1113489.jpg;-;18;1;0;5;18;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121377;Ladies' Sunglasses Esprit ET39124 48577;https://www.bigbuy.eu/5631112/ladies-sunglasses-esprit-et39124-48577_1113501.jpg;-;50;1;0;5;50;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121376;Ladies' Sunglasses Esprit ET39124 48547;https://www.bigbuy.eu/5631086/ladies-sunglasses-esprit-et39124-48547_1113493.jpg;-;50;1;0;5;50;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
S72121375;Ladies' Sunglasses Esprit ET39124 48535;https://www.bigbuy.eu/5631080/ladies-sunglasses-esprit-et39124-48535_1113491.jpg;-;33;1;0;5;33;1;-;30.65;0.00%;-;38.31;0.00%;Sunglasses
